year,rhum_P1000,rhum_P300,rhum_P500,rhum_P850,shum_P1000,shum_P300,shum_P500,shum_P850,temp_P1000,temp_P300,temp_P500,temp_P850,uwnd_P1000,uwnd_P300,uwnd_P500,uwnd_P850,vvel_P1000,vvel_P300,vvel_P500,vvel_P850,vwnd_P1000,vwnd_P300,vwnd_P500,vwnd_P850,zpt_P1000,zpt_P300,zpt_P500,zpt_P850,hwds
1950,59.88577734482759,41.85838623482009,42.07087561424288,67.29492833433284,0.0153040447082833,0.0002525795481752,0.0017031064694287,0.0106687546196027,29.437609767616213,-32.87915197901047,-7.938297893553202,18.672780532233908,0.6356033316823089,19.62628048759633,11.364385278035982,4.506396796060082,-0.0234801772724053,-0.0515394521721176,0.0178588551818441,-0.0041444708545277,1.5430470503763567,6.766151579455772,1.336243061108021,2.051983128952624,463.0540806756407,94002.78240817093,56898.51657683658,14414.279522863568,0
1951,55.33861121401799,49.98238535940779,42.46945758639431,67.12453472113944,0.0142720491895427,0.0002658915851915,0.001681368802302,0.0106894970638305,29.868914643928058,-34.04743033733131,-8.281284561469244,18.6440512106447,1.0469710687667353,21.90556922751612,13.706892160154386,5.518773984357346,-0.0223207766837128,-0.0796379004607076,-0.0444661506316281,-0.1329938661376619,1.5581615055262368,5.196371573585795,1.2568978994589206,1.5784909257423914,480.2331517883358,93846.45745127436,56857.29966004498,14439.588013868068,0
1952,64.34615149662669,55.01970136994002,43.93211013358321,70.68665112623688,0.0152586870443403,0.0003399087351135,0.0018538797767305,0.0108368305594452,28.045521079460293,-33.93318322713641,-8.37893005996999,18.008405356071986,0.3907105536295315,14.890542926978636,10.36571276994003,3.667949906113943,-0.0178186228619816,-0.1107246746532271,-0.0498050609260933,-0.0026792537527361,1.5046844882956525,7.52392104914792,2.3565013929081484,2.3009277694850825,516.9977241029422,93812.90813155922,56825.14470877062,14419.95519790105,0
1953,75.11314626011995,67.28041615367316,46.09283593422039,67.78940666491754,0.0168506757363193,0.0003505387306607,0.0018129026972151,0.0108058149642053,27.10965727511247,-34.73159197151422,-8.366070970764595,18.87536995877064,0.0755907299908171,10.239784914211244,10.072997424276162,5.305275295730023,-0.0203657643624231,-0.1601557516478201,-0.0834728571009762,-0.0536345847681596,1.816942618483096,7.447050794176911,1.0389669934193029,2.466923753924055,483.7982877765554,93764.28803223388,56842.08174437781,14387.70137443778,0
1954,45.254434551611695,41.77358491068216,33.2939504963943,59.0780848726012,0.0129422654254497,0.0002360965189767,0.0014573963535453,0.010338024592991,32.21433630059972,-33.96545323463266,-7.630453774362797,20.33539675037484,0.6889490867442654,19.963181836183768,13.210784083984633,4.307220898860945,-0.0260065313179947,-0.0602575593371941,0.0639796257477848,-0.2441583223553335,1.9983938828798349,3.9736249635206153,-1.0723455749438155,2.855378700573388,353.9534190789918,93991.88848013492,56979.95684632684,14406.301530172415,17
1955,36.65328755476012,39.92446371592954,31.720584143253376,53.452870412331336,0.0113786298424287,0.0001869916122825,0.0012470869727777,0.0095274043749625,33.58115025862071,-34.827607200149906,-8.469342342578686,20.708566023238404,0.8677116130055996,20.987777611049623,14.024324960745878,4.094139374936506,-0.0265033538164936,-0.0336979189838155,0.0204895564979835,-0.205373409018958,1.7732972765534858,3.1123485113086584,-1.4154171345525677,2.62977510792976,307.6393943544041,93801.3033152174,56899.83791116941,14394.051813905548,25
1956,40.51579728092204,28.79704281248126,31.295494534329084,60.63351329029235,0.0122122450067466,0.0002099298530708,0.0014788714374688,0.0105359560144302,33.2835262256372,-32.79503404797599,-7.12440880809593,20.539995734632708,1.1087891482295014,18.27453250242541,10.474623980755249,3.293972481651349,-0.0252320098087068,-0.0129058536912481,0.0460235615956866,-0.1531411489531323,1.9573888056321216,1.0502956464434408,-1.431010157221514,3.470313840000113,222.36615235183885,94070.6042147676,56937.36200074962,14302.64757383808,20
1957,26.14137186038231,35.239272335119935,31.741550554685155,44.80967058995503,0.0090914652847451,0.0001596760771919,0.0012247833502818,0.0084594693041229,35.07381534107949,-35.1915417953523,-8.642978613193382,21.347467807346348,2.580968636053224,25.78888814267504,16.7120510839018,5.391995598494752,-0.0248857234300637,0.0363875269559895,0.1126561584204085,-0.277421899877683,1.389780196457545,-0.3847966100773613,-2.8823146022412294,2.124838714669903,335.9674050488381,93779.64954647676,56926.67710719641,14461.712572151424,58
1958,48.49193092353823,29.46859772649925,25.660927724137927,61.38515437177661,0.014415778886994,0.0001812987788796,0.0011179894416971,0.0109271312001124,32.32303179160422,-32.64743955022487,-7.197637784857549,20.44065336956524,0.747502718785446,22.62168227734408,13.541841946930283,4.704219800374813,-0.0200537806076644,-0.0482981323572226,0.0298219664345877,-0.0824156174324362,2.359361115013669,3.1564481944621816,-0.9916123789934932,3.3329600412333584,393.555520737425,94237.47486694151,57079.54310119939,14458.740764430284,17
1959,47.3974832678036,30.59009056776612,24.17130892014243,67.55018179385307,0.0136464627249625,0.0001879057256409,0.0010817692704066,0.011366125010982,31.759431922788625,-33.02269377061467,-7.044628549475239,19.472019970015012,0.9729278774502812,23.50092458847826,14.601676109293852,4.220564518710645,-0.0261493061570577,-0.0044412887485007,0.017809756638699,-0.1503635315744393,1.925311921924288,-1.3426536413667167,-3.048326375331072,3.384934848463456,361.0628505437234,94119.235565967,56975.72351874063,14391.761986694151,3
1960,39.32395876930285,32.79017339853823,29.41322821447526,58.99074731296852,0.0117354560455772,0.0002104435061615,0.0012765055406697,0.0100635652382683,32.93571276986509,-33.2502351049475,-7.529509186656649,19.99013165292356,1.8558381968429531,22.715743585018703,13.716726769846815,4.562903534858846,-0.0214142903086094,0.0062923151716506,0.0400546237728898,-0.104598301483862,1.628611358295165,2.125995976394865,-0.9171645618615069,2.5555416038173537,320.3984105723332,93997.7879610195,56930.85963230885,14377.377350824589,40
1961,50.84597660832084,34.0747244017991,30.139211951874064,69.739900297976,0.0145915198500374,0.0001989590778871,0.0014152376311056,0.0117789549192653,31.80760507871067,-33.41528887181407,-6.817496536731611,19.764627979760142,1.02455761421949,22.12874350190592,15.430818900804349,4.968271034079086,-0.0284837815053154,0.0050798631493328,0.0282675512505709,-0.2120300800245352,2.1209184290140555,0.6306539926920914,-2.5883052189344826,2.9734402069344994,316.6273846943403,94111.36823650677,56962.83294227886,14358.15361787856,7
